clean_name,singer_id,technique,group,gt_lyrics,asr_hypothesis,wer,per
EN-Tenor-1__mixed_falsetto__speech__0005,EN-Tenor-1,mixed_falsetto,speech,but i wanna try i don't know how to feel,where you still love me when i got nothing but my aching soul,1.2,1.28
EN-Tenor-1__mixed_falsetto__speech__0007,EN-Tenor-1,mixed_falsetto,speech,think i forgot how to be happy something i'm not but,winam no longer beautiful,1.0,0.9411764705882353
EN-Tenor-1__mixed_falsetto__speech__0004,EN-Tenor-1,mixed_falsetto,speech,cause i i don't know how to feel,were you still love me when iam no longer young and beautiful,1.5,1.8888888888888888
EN-Tenor-1__mixed_falsetto__speech__0003,EN-Tenor-1,mixed_falsetto,speech,turns out i'm not real just something you paid for what was i made for,the crazy days city lides the way you'd play with me like a child,1.0,0.8888888888888888
EN-Tenor-1__mixed_falsetto__speech__0001,EN-Tenor-1,mixed_falsetto,speech,but i'm not sure now what i was made for,diamonds bridiant in the bale air now,1.0,0.9230769230769231
EN-Tenor-1__mixed_falsetto__speech__0002,EN-Tenor-1,mixed_falsetto,speech,what was i made for taking a drive i was an ideal looked so alive,whole summer night mid july when you and i were forever wild,0.9333333333333333,0.8837209302325582
EN-Tenor-1__mixed_falsetto__speech__0008,EN-Tenor-1,mixed_falsetto,speech,something i can be something i wait for,i'm off the deep hend what has i diving i'l never me the ground,1.625,1.44
EN-Tenor-1__mixed_falsetto__speech__0009,EN-Tenor-1,mixed_falsetto,speech,something i'm made for something i'm made for,cra throug the serveys where they kinned hur us we are far from the shallow now,2.0,1.4642857142857142
EN-Tenor-1__mixed_falsetto__speech__0000,EN-Tenor-1,mixed_falsetto,speech,i used to float now i just fall down i used to know,afsing the word don ido had my cake now,1.0,0.9090909090909091
EN-Tenor-1__mixed_falsetto__speech__0010,EN-Tenor-1,mixed_falsetto,speech,boom boom boom even brighter than the moon moon moon,in the sallow in the sallow,0.9,0.84375
EN-Tenor-1__mixed_falsetto__speech__0006,EN-Tenor-1,mixed_falsetto,speech,cause baby you're a firework come on show em what you're worth make em go aah,i know you will i know you will i know that you will whele you still love me,1.125,0.9534883720930233
EN-Tenor-1__mixed_falsetto__speech__0005,EN-Tenor-1,mixed_falsetto,speech,just own the night like the forth of july,where you still love me when i got nothing but my aching soul,1.4444444444444444,1.2692307692307692
EN-Tenor-1__mixed_falsetto__speech__0007,EN-Tenor-1,mixed_falsetto,speech,aah aah as you shoot across the sky y y baby you're a firework,winam no longer beautiful,1.0,0.8648648648648649
EN-Tenor-1__mixed_falsetto__speech__0004,EN-Tenor-1,mixed_falsetto,speech,you just gotta ignite the light and let it shine,were you still love me when iam no longer young and beautiful,1.1,1.064516129032258
EN-Tenor-1__mixed_falsetto__speech__0003,EN-Tenor-1,mixed_falsetto,speech,do you know that there's still a chance for you cause there's a spark in you,the crazy days city lides the way you'd play with me like a child,0.9375,0.9090909090909091
EN-Tenor-1__mixed_falsetto__speech__0001,EN-Tenor-1,mixed_falsetto,speech,do you ever feel feel so paper thin like a house of cards one blow from caving in,diamonds bridiant in the bale air now,1.0,0.8867924528301887
EN-Tenor-1__mixed_falsetto__speech__0002,EN-Tenor-1,mixed_falsetto,speech,do you ever feel already buried deep six feet under screams but no one seems to hear a thing,whole summer night mid july when you and i were forever wild,1.0,0.9032258064516129
EN-Tenor-1__mixed_falsetto__speech__0008,EN-Tenor-1,mixed_falsetto,speech,come on let your colours burst make em go aah,i'm off the deep hend what has i diving i'l never me the ground,1.4,1.25
EN-Tenor-1__mixed_falsetto__speech__0009,EN-Tenor-1,mixed_falsetto,speech,aah aah you're gonna leave em all in awe awe awe,cra throug the serveys where they kinned hur us we are far from the shallow now,1.4545454545454546,1.8571428571428572
EN-Tenor-1__mixed_falsetto__speech__0011,EN-Tenor-1,mixed_falsetto,speech,it's always been inside of you you you and now it's time to let it through ough ough,in the shadow we are far from the shadow now,0.9444444444444444,0.9148936170212766
EN-Tenor-1__mixed_falsetto__speech__0000,EN-Tenor-1,mixed_falsetto,speech,do you ever feel like a plastic bag drifting through the wind wanting to start again,afsing the word don ido had my cake now,1.0,0.8245614035087719
EN-Tenor-1__mixed_falsetto__speech__0006,EN-Tenor-1,mixed_falsetto,speech,romeo save me they're trying to tell me how to feel this love is difficult but it's real don't be afraid we'll make it out of this mess it's a love story baby just say yes,i know you will i know you will i know that you will while you still love me,0.9722222222222222,0.8558558558558559
EN-Tenor-1__mixed_falsetto__speech__0005,EN-Tenor-1,mixed_falsetto,speech,all there's left to do is run you'll be the prince and i'll be the princess it's a love story baby just say yes,where you still love me when i got nothing but my aching soul,1.0,0.8333333333333334
EN-Tenor-1__mixed_falsetto__speech__0004,EN-Tenor-1,mixed_falsetto,speech,and i said romeo take me somewhere we can be alone i'll be waiting,where you still love me when i'm no longer young and beautiful,0.9285714285714286,0.9302325581395349
EN-Tenor-1__mixed_falsetto__speech__0003,EN-Tenor-1,mixed_falsetto,speech,that you were romeo you were throwing pebbles and my daddy said stay away from juliet,the crazy days city lides the way you'd play with me like a child,1.0,0.8727272727272727
EN-Tenor-1__mixed_falsetto__speech__0001,EN-Tenor-1,mixed_falsetto,speech,on a balcony in summer air see the lights see the party the ball gowns,diamonds bridiant in the bale air now,0.8666666666666667,0.7727272727272727
EN-Tenor-1__mixed_falsetto__speech__0002,EN-Tenor-1,mixed_falsetto,speech,see you make your way through the crowd and say hello little did i know,whole summer night med july when you and i were forever wild,0.9333333333333333,0.8780487804878049
EN-Tenor-1__mixed_falsetto__speech__0000,EN-Tenor-1,mixed_falsetto,speech,we were both young when i first saw you i closed my eyes and the flashback starts i'm standing there,afsing the word don ido had my cake now,0.95,0.8870967741935484
EN-Tenor-1__mixed_falsetto__speech__0006,EN-Tenor-1,mixed_falsetto,speech,you've got that long hair slick back white t shirt and i got that good girl faith,i know you will i know you will i know that you will while you still love me,1.0588235294117647,0.8979591836734694
EN-Tenor-1__mixed_falsetto__speech__0005,EN-Tenor-1,mixed_falsetto,speech,we come back every time we never go out of style we never go out of style,where you still love me when i got nothing but my aching soul,1.0,0.8297872340425532
EN-Tenor-1__mixed_falsetto__speech__0007,EN-Tenor-1,mixed_falsetto,speech,and a tight little skirt and when we go crashing down we,winam no longer beautiful,1.0,0.8918918918918919
EN-Tenor-1__mixed_falsetto__speech__0004,EN-Tenor-1,mixed_falsetto,speech,classic thing that you like and when we go crashing down,where you still love me when i'm no longer young and beautiful,1.0909090909090908,1.0555555555555556
EN-Tenor-1__mixed_falsetto__speech__0003,EN-Tenor-1,mixed_falsetto,speech,you got that james dean daydream look in your eye and i got that red lip,the crazy days city lides the way you'd play with me like a child,1.0,0.9130434782608695
EN-Tenor-1__mixed_falsetto__speech__0001,EN-Tenor-1,mixed_falsetto,speech,could end in burning flames or paradise fade into view,diamonds bridiant in the bale air now,0.9,0.8648648648648649
EN-Tenor-1__mixed_falsetto__speech__0002,EN-Tenor-1,mixed_falsetto,speech,oh it's been a while since i have even heard from you heard from you,whole summer night med july when you and i were forever wild,1.0,0.9024390243902439
EN-Tenor-1__mixed_falsetto__speech__0008,EN-Tenor-1,mixed_falsetto,speech,come back every time cause we never go out of style we never go out of style,i'm off the deep hend what has i diving i'll never mad the ground,0.9411764705882353,0.8333333333333334
EN-Tenor-1__mixed_falsetto__speech__0000,EN-Tenor-1,mixed_falsetto,speech,midnight you come and pick me up no headlights long drive,afsing the word don ido had my cake now,1.0,0.8918918918918919
EN-Tenor-1__mixed_falsetto__speech__0010,EN-Tenor-1,mixed_falsetto,speech,so when i'm all choked up but i can't find the words,in the sallow in the sallow,0.9166666666666666,0.8484848484848485
EN-Tenor-1__mixed_falsetto__speech__0012,EN-Tenor-1,mixed_falsetto,speech,when the sun goes down and the band won't play,when the song goes down in the ban wont play,0.3,0.16666666666666666
EN-Tenor-1__mixed_falsetto__speech__0006,EN-Tenor-1,mixed_falsetto,speech,every time we say goodbye baby it hurts,i know you will i know you will i know that you will while you still love me,2.25,1.4230769230769231
EN-Tenor-1__mixed_falsetto__speech__0005,EN-Tenor-1,mixed_falsetto,speech,the part of me that's you will never die so when i'm all choked up but i can't find the words,where you still love me when i got nothing but my aching soul,0.8571428571428571,0.7931034482758621
EN-Tenor-1__mixed_falsetto__speech__0007,EN-Tenor-1,mixed_falsetto,speech,when the sun goes down and the band won't play,winam no longer beautiful,1.0,0.7666666666666667
EN-Tenor-1__mixed_falsetto__speech__0004,EN-Tenor-1,mixed_falsetto,speech,but all i really know you're where i wanna go,where you still love me when i'm no longer young and beautiful,1.2,1.36
EN-Tenor-1__mixed_falsetto__speech__0003,EN-Tenor-1,mixed_falsetto,speech,you found the light in me that i couldn't find,the crazy days city lides the way you'd play with me like a child,1.3,1.1666666666666667
EN-Tenor-1__mixed_falsetto__speech__0001,EN-Tenor-1,mixed_falsetto,speech,you look at me and babe i wanna catch on fire,diamonds bridiant in the bale air now,1.0,0.9285714285714286
EN-Tenor-1__mixed_falsetto__speech__0013,EN-Tenor-1,mixed_falsetto,speech,i'll always remember us this way way,i always rememberers this way,0.5714285714285714,0.2608695652173913
EN-Tenor-1__mixed_falsetto__speech__0014,EN-Tenor-1,mixed_falsetto,speech,when you look at me and the whole world fades,when you'll look at me in the howard face,0.5,0.35714285714285715
EN-Tenor-1__mixed_falsetto__speech__0002,EN-Tenor-1,mixed_falsetto,speech,it's buried in my soul like california gold,whole summer night mid july when you and i were forever wild,1.5,0.96875
EN-Tenor-1__mixed_falsetto__speech__0008,EN-Tenor-1,mixed_falsetto,speech,i'll always remember us this way,i'm off the deep hend what has i diving i'l never me the ground,2.3333333333333335,1.5714285714285714
EN-Tenor-1__mixed_falsetto__speech__0015,EN-Tenor-1,mixed_falsetto,speech,i'll always remember us this way,iol always rememberus this way,0.5,0.14285714285714285
EN-Tenor-1__mixed_falsetto__speech__0009,EN-Tenor-1,mixed_falsetto,speech,oh yeah i don't wanna be just a memory baby yeah,cra throug the serveys where they kinned hur us we are far from the shallow now,1.4545454545454546,1.4
EN-Tenor-1__mixed_falsetto__speech__0011,EN-Tenor-1,mixed_falsetto,speech,every time we say goodbye baby it hurts,in the shadow we are far from the shadow now,1.125,0.9615384615384616
EN-Tenor-1__mixed_falsetto__speech__0000,EN-Tenor-1,mixed_falsetto,speech,that arizona sky burning in your eyes,afsing the word don ido had my cake now,1.2857142857142858,1.04
EN-Tenor-1__mixed_falsetto__speech__0006,EN-Tenor-1,mixed_falsetto,speech,to the beat could've had it all rolling in the deep,i know you will i know you will i know that you will while you still love me,1.6363636363636365,1.1935483870967742
EN-Tenor-1__mixed_falsetto__speech__0005,EN-Tenor-1,mixed_falsetto,speech,you had my heart inside of your hand and you played it,where you still love me when i got nothing but my aching soul,1.0,1.0
EN-Tenor-1__mixed_falsetto__speech__0007,EN-Tenor-1,mixed_falsetto,speech,you had my heart inside of your hand but you played it with a beating,winam no longer beautiful,1.0,0.8222222222222222
EN-Tenor-1__mixed_falsetto__speech__0004,EN-Tenor-1,mixed_falsetto,speech,we could've had it all rolling in the deep,where you still love me when i'm no longer young and beautiful,1.3333333333333333,1.2692307692307692
EN-Tenor-1__mixed_falsetto__speech__0003,EN-Tenor-1,mixed_falsetto,speech,there's a fire starting in my heart reaching a fever pitch and bringing me out the dark,the crazy tays city lides the way you'd play with me like a trial,0.9411764705882353,0.8545454545454545
EN-Tenor-1__mixed_falsetto__speech__0001,EN-Tenor-1,mixed_falsetto,speech,finally i can see you crystal clear go ahead and sell me out and i'll lay your ship bare,diamonds bridiant in the bale air now,1.0,0.8070175438596491
EN-Tenor-1__mixed_falsetto__speech__0002,EN-Tenor-1,mixed_falsetto,speech,see how i leave with every piece of you don't underestimate the things that i will do,whole summer night med july when you and i were forever wild,0.9411764705882353,0.8269230769230769
EN-Tenor-1__mixed_falsetto__speech__0000,EN-Tenor-1,mixed_falsetto,speech,there's a fire starting in my heart reaching a fever pitch and bringing me out the dark,afsing the word don ido had my cake now,1.0,0.8727272727272727
EN-Tenor-1__mixed_falsetto__speech__0006,EN-Tenor-1,mixed_falsetto,speech,in hopes you're on the other side talking to me too or am i a fool,i know you will i know you will i know that you will while you still love me,1.125,0.9230769230769231
EN-Tenor-1__mixed_falsetto__speech__0005,EN-Tenor-1,mixed_falsetto,speech,try to get to you,where you still love me when i got nothing but my aching soul,2.6,2.75
EN-Tenor-1__mixed_falsetto__speech__0007,EN-Tenor-1,mixed_falsetto,speech,who sits alone talking to the moon,winam no longer beautiful,1.0,0.8181818181818182
EN-Tenor-1__mixed_falsetto__speech__0004,EN-Tenor-1,mixed_falsetto,speech,talking to the moon,where you still love me when i'm no longer young and beautiful,3.0,2.9166666666666665
EN-Tenor-1__mixed_falsetto__speech__0003,EN-Tenor-1,mixed_falsetto,speech,at night when the stars light on my room i sit by myself,the crazy days city lides the way you'd play with me like a child,1.0769230769230769,0.972972972972973
EN-Tenor-1__mixed_falsetto__speech__0001,EN-Tenor-1,mixed_falsetto,speech,i want you back my neighbors think i'm crazy but they don't understand,diamonds bridiant in the bale air now,1.0,0.8260869565217391
EN-Tenor-1__mixed_falsetto__speech__0002,EN-Tenor-1,mixed_falsetto,speech,you're all i have you're all i have,whole summer night med july when you and i were forever wild,1.375,1.7777777777777777
EN-Tenor-1__mixed_falsetto__speech__0000,EN-Tenor-1,mixed_falsetto,speech,i know you're somewhere out there somewhere far away i want you back,afsing the word don ido had my cake now,1.0,0.8974358974358975
EN-Tenor-1__mixed_falsetto__speech__0006,EN-Tenor-1,mixed_falsetto,speech,i've got that summertime summertime sadness s s summertime summertime sadness,i know you will i know you will i know that you will while you still love me,1.6363636363636365,0.9038461538461539
EN-Tenor-1__mixed_falsetto__speech__0005,EN-Tenor-1,mixed_falsetto,speech,i just wanted you to know that baby you're the best,where you still love me when i got nothing but my aching soul,1.1818181818181819,1.0
EN-Tenor-1__mixed_falsetto__speech__0007,EN-Tenor-1,mixed_falsetto,speech,got that summertime summertime sadness oh oh oh oh oh,winam no longer beautiful,1.0,0.9032258064516129
EN-Tenor-1__mixed_falsetto__speech__0004,EN-Tenor-1,mixed_falsetto,speech,kiss me hard before you go summertime sadness,where you still love me when i'm no longer young and beautiful,1.375,1.1290322580645162
EN-Tenor-1__mixed_falsetto__speech__0003,EN-Tenor-1,mixed_falsetto,speech,on fire i feel it everywhere nothing scares me anymore,the crazy days city lides the way you'd play with me like a child,1.3,1.0277777777777777
EN-Tenor-1__mixed_falsetto__speech__0001,EN-Tenor-1,mixed_falsetto,speech,done my hair up real big beauty queen style high heels off i'm feeling alive,diamonds bridiant in the bale air now,1.0,0.8333333333333334
EN-Tenor-1__mixed_falsetto__speech__0002,EN-Tenor-1,mixed_falsetto,speech,oh my god i feel it in the air telephone wires above all sizzling like a snare honey i'm,whole summer night med july when you and i were forever wild,1.0,0.875
EN-Tenor-1__mixed_falsetto__speech__0000,EN-Tenor-1,mixed_falsetto,speech,i got my red dress on tonight dancing in the dark in the pale moonlight,afsing the word don ido had my cake now,1.0,0.8297872340425532
EN-Tenor-1__mixed_falsetto__speech__0010,EN-Tenor-1,mixed_falsetto,speech,can't you see that i'm the one who understands you been here all along so why can't you see you belong with me,in the sallow in the sallow,0.9565217391304348,0.8529411764705882
EN-Tenor-1__mixed_falsetto__speech__0006,EN-Tenor-1,mixed_falsetto,speech,you belong with me standing by and waiting at your back door all this time how could you not know baby,i know you will i know you will i know that you will while you still love me,0.9523809523809523,0.828125
EN-Tenor-1__mixed_falsetto__speech__0005,EN-Tenor-1,mixed_falsetto,speech,been here all along so why can't you see,where you still love me when i got nothing but my aching soul,1.4444444444444444,1.3333333333333333
EN-Tenor-1__mixed_falsetto__speech__0007,EN-Tenor-1,mixed_falsetto,speech,you belong with me you belong with me,winam no longer beautiful,1.0,0.9166666666666666
EN-Tenor-1__mixed_falsetto__speech__0004,EN-Tenor-1,mixed_falsetto,speech,when you wake up and find that what you're looking for has been here the whole time if you could see that i'm the one who understands you,where you still love me when i'm no longer young and beautiful,0.9285714285714286,0.8452380952380952
EN-Tenor-1__mixed_falsetto__speech__0003,EN-Tenor-1,mixed_falsetto,speech,she wears high heels i wear sneakers she's cheer captain and i'm on the bleachers dreaming about the day,the crazy days city lides the way you'd play with me like a child,1.0,0.8412698412698413
EN-Tenor-1__mixed_falsetto__speech__0001,EN-Tenor-1,mixed_falsetto,speech,cause she doesn't get your humor like i do i'm in the room it's a typical tuesday night i'm listening to the kind of music she doesn't like,diamonds bridiant in the bale air now,0.9285714285714286,0.8586956521739131
EN-Tenor-1__mixed_falsetto__speech__0002,EN-Tenor-1,mixed_falsetto,speech,and she'll never know your story like i do,whole summer night mid july when you and i were forever wild,1.2222222222222223,1.2307692307692308
EN-Tenor-1__mixed_falsetto__speech__0008,EN-Tenor-1,mixed_falsetto,speech,oh i remember you driving to my house in the middle of the night i'm the one who makes you laugh when you know you're about to cry,i'm off the deep hend what has i diving i'l never me the ground,0.9642857142857143,0.8571428571428571
EN-Tenor-1__mixed_falsetto__speech__0009,EN-Tenor-1,mixed_falsetto,speech,i know your favorite songs and you tell me about your dreams think i know where you belong think i know it's with me,cra throug the serveys where they kinned hur us we are far from the shallow now,1.0,0.9142857142857143
EN-Tenor-1__mixed_falsetto__speech__0000,EN-Tenor-1,mixed_falsetto,speech,you're on the phone with your girlfriend she's upset she's going off about something that you said,afsing the word don ido had my cake now,0.9411764705882353,0.8983050847457628
EN-Tenor-1__mixed_falsetto__speech__0003,EN-Tenor-1,mixed_falsetto,speech,i know places we can hide i know places i know places,the crazy days city lides the way you'd play with me like a child,1.1666666666666667,1.0285714285714285
EN-Tenor-1__mixed_falsetto__speech__0001,EN-Tenor-1,mixed_falsetto,speech,baby i know places we won't be found and they'll be,diamonds bridiant in the bale air now,1.0,0.8484848484848485
EN-Tenor-1__mixed_falsetto__speech__0002,EN-Tenor-1,mixed_falsetto,speech,chasing their tails trying to track us down cause i,whole summer night mid july when you and i were forever wild,1.2,1.0
EN-Tenor-1__mixed_falsetto__speech__0000,EN-Tenor-1,mixed_falsetto,speech,they are the hunters we are the foxes and we run,afsing the word don ido had my cake now,0.9090909090909091,0.90625
EN-Tenor-1__mixed_falsetto__speech__0006,EN-Tenor-1,mixed_falsetto,speech,our love so go on let the rain pour i'll be all you need and more,i know you will i know you will i know that you will while you still love me,1.0625,0.9230769230769231
EN-Tenor-1__mixed_falsetto__speech__0005,EN-Tenor-1,mixed_falsetto,speech,you can stand under my umbrella you can stand under my umbrella you can run into my arms it's okay don't be alarmed come in to me there's no distance in between,where you still love me when i got nothing but my aching soul,0.9375,0.8482142857142857
EN-Tenor-1__mixed_falsetto__speech__0004,EN-Tenor-1,mixed_falsetto,speech,said i'll always be your friend took an oath i'm stick it out to the end now that it's raining more than ever know that we'll still have each other,where you still love me when i'm no longer young and beautiful,0.9666666666666667,0.8604651162790697
